loss,mse,mae,val_loss,val_mse,val_mae,lr,train_pearson,val_pearson
-0.7975523471832275,19.408226013183594,3.447009325027466,0.345619797706604,8.24510669708252,2.353628635406494,2.0000001e-05,0.9951457233815791,-0.18295896462405825
-0.800919234752655,19.019729614257812,3.3448643684387207,0.3450813889503479,8.314453125,2.365334987640381,2.0000001e-05,0.9953423424152582,-0.18327970613746902
-0.7983141541481018,21.60592269897461,3.5508875846862793,0.34532734751701355,8.356416702270508,2.373302936553955,4.0000004e-06,0.9953917688895552,-0.1838166728366759
-0.7955147624015808,19.292530059814453,3.363389492034912,0.34502092003822327,8.347771644592285,2.3713479042053223,4.0000004e-06,0.9955036786370227,-0.18325557955388727
-0.7947875261306763,20.860122680664062,3.481041431427002,0.34522056579589844,8.332799911499023,2.3695356845855713,4.0000004e-06,0.9955030263781133,-0.18342452852406482
-0.7998095750808716,20.421825408935547,3.4576358795166016,0.345817506313324,8.378155708312988,2.3763439655303955,4.0000004e-06,0.9955564923666088,-0.18403881334622238
-0.7941529154777527,20.285438537597656,3.4141249656677246,0.34634774923324585,8.415140151977539,2.3828580379486084,4.0000004e-06,0.995570339501266,-0.18456411025396602
-0.7869036793708801,20.574954986572266,3.4733939170837402,0.3464924693107605,8.333399772644043,2.3707070350646973,4.0000004e-06,0.995541039358565,-0.18426814741206807
-0.7963747382164001,21.596660614013672,3.5391464233398438,0.3468875288963318,8.299857139587402,2.3667843341827393,4.0000004e-06,0.995601860926814,-0.18447261029011103
-0.79840087890625,20.711063385009766,3.4315991401672363,0.34685346484184265,8.356125831604004,2.3761467933654785,4.0000004e-06,0.9956522495882154,-0.1845232777248792
-0.7980006337165833,19.29761505126953,3.380962371826172,0.3476370871067047,8.3663911819458,2.377707004547119,4.0000004e-06,0.9956977088994405,-0.18513560035708745
-0.7990012168884277,19.51203727722168,3.379969835281372,0.3472670912742615,8.354012489318848,2.375950813293457,4.0000004e-06,0.9957399031543853,-0.18489208625966508
-0.7996123433113098,20.66716766357422,3.511519193649292,0.34718412160873413,8.347309112548828,2.375270366668701,1e-06,0.9957256422500241,-0.18488266659915373
-0.7970719337463379,20.50397491455078,3.4808712005615234,0.3474465012550354,8.408707618713379,2.3853442668914795,1e-06,0.9957452527209069,-0.18518437627511336
-0.7962226867675781,19.064739227294922,3.4024574756622314,0.34760215878486633,8.462896347045898,2.3950867652893066,1e-06,0.995772772277084,-0.18523634803226435
-0.8000399470329285,20.955284118652344,3.5135281085968018,0.3471999168395996,8.44487190246582,2.390442132949829,1e-06,0.9957695390328445,-0.18499197240069856
-0.7985795140266418,22.203067779541016,3.5517876148223877,0.3466959595680237,8.401226043701172,2.383056163787842,1e-06,0.9957708203751917,-0.18462140931826562
-0.7947183847427368,20.731739044189453,3.4976019859313965,0.3469521403312683,8.459421157836914,2.39316463470459,1e-06,0.9957733731191947,-0.18477159603172222
-0.7943741679191589,19.715187072753906,3.4224917888641357,0.3466150760650635,8.450154304504395,2.391613006591797,1e-06,0.9958026809582247,-0.1844889411216759
-0.8005332946777344,21.282703399658203,3.5547497272491455,0.3473316729068756,8.450615882873535,2.3917829990386963,1e-06,0.9958531926973884,-0.1852060707508268
-0.7932547330856323,18.059057235717773,3.3402838706970215,0.3475327491760254,8.440301895141602,2.3896121978759766,1e-06,0.9958321991851092,-0.18553562583479305
-0.7983639240264893,21.21811866760254,3.5556514263153076,0.34796810150146484,8.425460815429688,2.3875176906585693,1e-06,0.14791413074564685,-0.05687071878183339
